availability_id,availability_30,availability_60,availability_90,availability_365,listing_id
3381,11,24,51,326,NULL
3382,12,35,62,245,NULL
3383,28,58,88,359,NULL
3384,0,0,0,181,NULL
3385,30,60,90,365,NULL
3386,0,0,0,212,NULL
3387,0,0,0,0,NULL
3388,29,30,30,30,NULL
3389,29,59,89,364,NULL
3390,28,58,88,363,NULL
3391,0,0,0,0,NULL
3392,18,48,78,353,NULL
3393,0,0,0,0,NULL
3394,7,26,56,331,NULL
3395,30,32,32,32,NULL
3396,30,60,90,365,NULL
3397,0,0,0,272,NULL
3398,29,59,89,364,NULL
3399,4,10,17,292,NULL
3400,29,59,89,364,NULL
3401,0,0,0,0,NULL
3402,29,59,89,364,NULL
3403,2,2,2,262,NULL
3404,30,60,90,365,NULL
3405,2,14,44,319,NULL
3406,0,0,0,0,NULL
3407,14,19,19,49,NULL
3408,30,60,90,365,NULL
3409,16,42,72,252,NULL
3410,30,60,90,365,NULL
3411,19,49,79,141,NULL
3412,0,19,49,137,NULL
3413,2,7,37,281,NULL
3414,0,27,57,332,NULL
3415,27,57,87,362,NULL
3416,28,58,88,363,NULL
3417,27,30,30,30,NULL
3418,17,45,75,136,NULL
3419,29,59,89,364,NULL
3420,21,32,32,181,NULL
3421,0,0,0,149,NULL
3422,27,57,60,272,NULL
3423,28,33,33,304,NULL
3424,25,41,71,302,NULL
3425,6,31,61,291,NULL
3426,14,44,74,74,NULL
3427,26,56,78,257,NULL
3428,14,17,17,229,NULL
3429,1,15,45,260,NULL
3430,30,60,90,364,NULL
3431,0,0,0,0,NULL
3432,9,10,17,108,NULL
3433,0,5,5,7,NULL
3434,21,40,56,254,NULL
3435,5,35,65,340,NULL
3436,22,52,68,266,NULL
3437,10,40,70,345,NULL
3438,1,1,1,152,NULL
3439,19,49,79,304,NULL
3440,29,59,61,214,NULL
3441,0,0,0,272,NULL
3442,10,11,11,11,NULL
3443,0,0,0,0,NULL
3444,0,0,0,0,NULL
3445,22,52,82,236,NULL
3446,27,57,87,178,NULL
3447,0,0,0,268,NULL
3448,30,60,90,365,NULL
3449,0,0,0,0,NULL
3450,2,2,2,2,NULL
3451,29,59,89,364,NULL
3452,12,42,72,243,NULL
3453,30,60,90,365,NULL
3454,13,13,13,113,NULL
3455,24,26,26,26,NULL
3456,0,0,1,273,NULL
3457,0,9,39,230,NULL
3458,15,45,48,49,NULL
3459,0,29,59,203,NULL
3460,13,13,13,113,NULL
3461,0,0,0,114,NULL
3462,4,24,43,294,NULL
3463,13,13,13,113,NULL
3464,23,53,83,352,NULL
3465,13,13,13,113,NULL
3466,30,60,90,365,NULL
3467,30,60,90,180,NULL
3468,30,60,90,348,NULL
3469,0,0,0,0,NULL
3470,16,46,76,105,NULL
3471,6,24,54,329,NULL
3472,0,29,59,239,NULL
3473,15,44,74,83,NULL
3474,21,51,81,116,NULL
3475,20,50,80,265,NULL
3476,20,50,80,355,NULL
3477,0,0,0,2,NULL
3478,7,25,52,282,NULL
3479,30,60,90,365,NULL
3480,26,56,86,361,NULL
3481,0,27,57,332,NULL
3482,27,57,87,362,NULL
3483,29,59,89,123,NULL
3484,29,34,62,306,NULL
3485,30,60,90,359,NULL
3486,7,7,36,49,NULL
3487,30,60,90,365,NULL
3488,25,55,82,307,NULL
3489,8,36,66,69,NULL
3490,22,52,82,357,NULL
3491,29,59,89,152,NULL
3492,30,60,90,365,NULL
3493,0,0,0,0,NULL
3494,21,51,81,356,NULL
3495,8,10,10,182,NULL
3496,30,60,90,365,NULL
3497,27,57,87,178,NULL
3498,30,60,90,365,NULL
3499,28,58,88,363,NULL
3500,23,53,83,358,NULL
3501,30,60,90,365,NULL
3502,6,32,62,321,NULL
3503,23,53,83,358,NULL
3504,0,0,0,0,NULL
3505,5,6,34,309,NULL
3506,30,60,90,365,NULL
3507,29,59,89,364,NULL
3508,0,0,0,166,NULL
3509,0,0,0,0,NULL
3510,6,29,59,306,NULL
3511,8,17,17,139,NULL
3512,25,55,85,346,NULL
3513,30,60,90,365,NULL
3514,0,0,0,218,NULL
3515,29,59,89,364,NULL
3516,2,9,38,292,NULL
3517,30,60,90,365,NULL
3518,30,60,90,365,NULL
3519,13,36,66,244,NULL
3520,29,59,89,364,NULL
3521,25,55,85,355,NULL
3522,8,9,38,218,NULL
3523,21,35,65,182,NULL
3524,25,25,48,48,NULL
3525,1,11,28,111,NULL
3526,10,11,11,11,NULL
3527,29,59,89,364,NULL
3528,30,60,90,365,NULL
3529,30,60,90,364,NULL
3530,30,60,90,365,NULL
3531,23,53,83,358,NULL
3532,25,55,85,360,NULL
3533,30,60,90,365,NULL
3534,30,60,90,365,NULL
3535,17,36,39,39,NULL
3536,28,58,88,363,NULL
3537,23,53,83,358,NULL
3538,22,52,82,357,NULL
3539,20,50,80,355,NULL
3540,29,59,89,364,NULL
3541,28,58,88,363,NULL
3542,7,7,7,8,NULL
3543,9,30,60,332,NULL
3544,9,11,11,11,NULL
3545,30,60,90,365,NULL
3546,15,43,73,75,NULL
3547,9,39,69,344,NULL
3548,17,44,74,342,NULL
3549,0,0,0,120,NULL
3550,30,60,90,365,NULL
3551,0,0,0,0,NULL
3552,24,54,84,359,NULL
3553,16,46,76,166,NULL
3554,9,10,10,10,NULL
3555,3,32,62,280,NULL
3556,16,46,76,91,NULL
3557,27,57,87,362,NULL
3558,10,38,68,203,NULL
3559,30,60,62,62,NULL
3560,22,52,82,357,NULL
3561,0,0,0,0,NULL
3562,28,58,88,363,NULL
3563,8,38,68,336,NULL
3564,0,0,0,90,NULL
3565,0,0,0,272,NULL
3566,29,59,89,269,NULL
3567,21,51,81,261,NULL
3568,30,60,90,365,NULL
3569,7,23,53,281,NULL
3570,16,44,44,44,NULL
3571,0,0,0,0,NULL
3572,30,60,90,365,NULL
3573,14,14,38,41,NULL
3574,30,60,90,365,NULL
3575,23,51,81,255,NULL
3576,27,54,84,359,NULL
3577,29,31,31,31,NULL
3578,3,14,41,168,NULL
3579,30,60,90,365,NULL
3580,27,57,87,362,NULL
3581,23,53,83,358,NULL
3582,30,60,90,365,NULL
3583,1,1,1,1,NULL
3584,0,0,0,90,NULL
3585,23,53,83,358,NULL
3586,0,0,29,151,NULL
3587,15,45,75,350,NULL
3588,10,40,70,345,NULL
3589,0,9,22,242,NULL
3590,27,57,60,300,NULL
3591,23,53,83,298,NULL
3592,30,60,90,365,NULL
3593,7,14,30,236,NULL
3594,21,46,74,334,NULL
3595,10,31,48,260,NULL
3596,30,60,90,365,NULL
3597,7,34,63,278,NULL
3598,29,59,89,364,NULL
3599,30,60,90,365,NULL
3600,30,60,90,365,NULL
3601,0,0,0,0,NULL
3602,1,1,4,210,NULL
3603,27,52,52,210,NULL
3604,22,52,53,53,NULL
3605,30,60,90,365,NULL
3606,0,0,0,181,NULL
3607,30,60,90,182,NULL
3608,0,0,0,0,NULL
3609,28,58,88,359,NULL
3610,29,59,89,364,NULL
3611,17,47,66,66,NULL
3612,22,52,82,350,NULL
3613,30,60,90,365,NULL
3614,10,28,58,333,NULL
3615,17,21,21,113,NULL
3616,0,0,0,0,NULL
3617,29,59,89,364,NULL
3618,0,0,0,90,NULL
3619,15,45,71,346,NULL
3620,28,57,87,362,NULL
3621,30,60,90,365,NULL
3622,28,58,88,363,NULL
3623,0,0,0,237,NULL
3624,25,55,82,116,NULL
3625,0,0,0,90,NULL
3626,28,58,88,363,NULL
3627,29,59,89,364,NULL
3628,20,43,46,101,NULL
3629,30,60,90,180,NULL
3630,22,30,30,222,NULL
3631,23,53,83,358,NULL
3632,29,31,31,213,NULL
3633,29,31,31,31,NULL
3634,0,0,0,273,NULL
3635,28,58,88,335,NULL
3636,0,0,0,151,NULL
3637,29,59,78,78,NULL
3638,29,59,78,78,NULL
3639,0,0,0,181,NULL
3640,30,60,90,365,NULL
3641,30,60,90,365,NULL
3642,3,17,47,322,NULL
3643,0,0,0,0,NULL
3644,29,59,89,364,NULL
3645,0,0,0,77,NULL
3646,9,39,69,286,NULL
3647,27,57,87,362,NULL
3648,0,0,0,0,NULL
3649,22,52,82,332,NULL
3650,4,4,4,4,NULL
3651,23,50,80,355,NULL
3652,0,0,0,0,NULL
3653,28,58,88,363,NULL
3654,30,58,81,261,NULL
3655,0,0,0,0,NULL
3656,30,60,90,365,NULL
3657,18,34,64,312,NULL
3658,27,57,87,87,NULL
3659,23,53,83,83,NULL
3660,22,52,82,357,NULL
3661,23,53,83,358,NULL
3662,30,60,90,365,NULL
3663,0,0,25,25,NULL
3664,30,60,90,365,NULL
3665,0,4,34,34,NULL
3666,30,60,90,244,NULL
3667,0,0,0,0,NULL
3668,28,58,88,178,NULL
3669,28,58,88,363,NULL
3670,16,46,76,351,NULL
3671,23,53,83,358,NULL
3672,27,57,87,343,NULL
3673,20,48,78,353,NULL
3674,0,0,0,0,NULL
3675,0,0,0,0,NULL
3676,0,0,0,29,NULL
3677,0,0,0,181,NULL
3678,10,37,67,342,NULL
3679,27,57,87,362,NULL
3680,0,0,0,271,NULL
3681,23,53,83,358,NULL
3682,13,34,62,337,NULL
3683,13,41,71,343,NULL
3684,30,56,86,361,NULL
3685,9,35,65,327,NULL
3686,28,58,88,363,NULL
3687,28,29,29,29,NULL
3688,5,31,61,232,NULL
3689,12,30,46,47,NULL
3690,15,45,75,350,NULL
3691,0,0,0,0,NULL
3692,23,53,83,358,NULL
3693,30,33,33,304,NULL
3694,16,46,47,47,NULL
3695,13,43,73,341,NULL
3696,0,0,0,0,NULL
3697,29,59,89,364,NULL
3698,0,0,0,0,NULL
3699,29,59,89,364,NULL
3700,18,34,64,148,NULL
3701,18,34,64,148,NULL
3702,1,1,1,1,NULL
3703,18,34,64,148,NULL
3704,28,48,53,53,NULL
3705,7,10,10,151,NULL
3706,10,28,30,291,NULL
3707,20,50,80,355,NULL
3708,30,60,90,365,NULL
3709,0,0,0,0,NULL
3710,28,58,88,338,NULL
3711,29,59,89,364,NULL
3712,14,44,74,254,NULL
3713,0,0,0,196,NULL
3714,0,0,0,0,NULL
3715,0,0,0,29,NULL
3716,0,27,57,332,NULL
3717,16,46,76,351,NULL
3718,30,60,90,273,NULL
3719,4,31,59,303,NULL
3720,29,33,33,33,NULL
3721,29,59,89,364,NULL
3722,30,60,90,365,NULL
3723,0,0,27,302,NULL
3724,1,18,48,235,NULL
3725,0,0,0,0,NULL
3726,30,60,90,365,NULL
3727,23,53,54,54,NULL
3728,0,0,0,0,NULL
3729,2,2,2,2,NULL
3730,30,60,90,365,NULL
3731,28,58,88,359,NULL
3732,28,58,88,359,NULL
3733,28,58,88,356,NULL
3734,0,0,0,0,NULL
3735,29,58,88,363,NULL
3736,29,59,89,364,NULL
3737,30,60,90,365,NULL
3738,18,48,49,49,NULL
3739,30,60,90,196,NULL
3740,28,34,34,34,NULL
3741,10,39,69,340,NULL
3742,28,32,32,32,NULL
3743,0,0,0,0,NULL
3744,11,24,24,235,NULL
3745,0,0,0,181,NULL
3746,0,0,0,0,NULL
3747,16,16,16,203,NULL
3748,1,20,50,295,NULL
3749,29,59,89,364,NULL
3750,0,0,0,0,NULL
3751,13,17,17,208,NULL
3752,29,59,89,364,NULL
3753,26,28,28,28,NULL
3754,8,10,10,44,NULL
3755,28,58,88,88,NULL
3756,28,30,40,163,NULL
3757,9,27,27,27,NULL
3758,0,0,0,181,NULL
3759,11,31,55,302,NULL
3760,0,0,0,0,NULL
3761,0,28,58,304,NULL
3762,0,0,0,0,NULL
3763,4,33,63,77,NULL
3764,0,0,0,181,NULL
3765,3,3,3,113,NULL
3766,9,39,69,159,NULL
3767,29,59,89,364,NULL
3768,29,58,88,363,NULL
3769,28,58,88,363,NULL
3770,26,56,59,59,NULL
3771,30,60,90,365,NULL
3772,27,57,87,362,NULL
3773,0,0,0,0,NULL
3774,7,21,35,287,NULL
3775,0,0,0,0,NULL
3776,30,32,32,32,NULL
3777,29,58,88,363,NULL
3778,30,60,90,365,NULL
3779,16,18,18,109,NULL
3780,18,48,78,330,NULL
3781,9,22,24,112,NULL
3782,16,46,54,145,NULL
3783,6,27,51,272,NULL
3784,29,59,89,364,NULL
3785,16,46,76,119,NULL
3786,1,1,1,1,NULL
3787,3,3,3,78,NULL
3788,12,28,28,85,NULL
3789,14,18,18,209,NULL
3790,30,34,34,225,NULL
3791,11,41,71,321,NULL
3792,17,47,77,352,NULL
3793,19,49,79,177,NULL
3794,0,0,0,0,NULL
3795,10,38,67,250,NULL
3796,29,59,89,364,NULL
3797,2,2,2,57,NULL
3798,30,34,34,34,NULL
3799,23,53,83,327,NULL
3800,29,59,79,259,NULL
3801,8,35,37,256,NULL
3802,27,57,87,362,NULL
3803,27,57,87,177,NULL
3804,10,39,69,159,NULL
3805,23,53,83,173,NULL
3806,29,59,89,364,NULL
3807,23,53,83,358,NULL
3808,10,25,25,25,NULL
3809,0,0,0,0,NULL
3810,22,52,82,82,NULL
3811,28,58,88,363,NULL
3812,28,58,88,363,NULL
3813,6,36,66,180,NULL
3814,14,44,74,297,NULL
3815,30,60,90,365,NULL
3816,28,58,88,363,NULL
3817,21,51,81,84,NULL
3818,0,0,0,29,NULL
3819,5,23,53,309,NULL
3820,23,53,54,327,NULL
3821,14,44,46,237,NULL
3822,28,58,88,89,NULL
3823,9,9,9,9,NULL
3824,0,27,57,179,NULL
3825,12,39,69,309,NULL
3826,24,54,84,352,NULL
3827,7,35,64,336,NULL
3828,30,60,90,365,NULL
3829,29,59,89,364,NULL
3830,21,21,21,21,NULL
3831,21,51,81,262,NULL
3832,11,11,11,11,NULL
3833,29,59,89,269,NULL
3834,24,54,84,359,NULL
3835,27,57,87,362,NULL
3836,25,28,38,259,NULL
3837,0,0,0,1,NULL
3838,2,2,2,167,NULL
3839,18,48,78,353,NULL
3840,10,10,10,178,NULL
3841,29,59,89,364,NULL
3842,14,14,14,14,NULL
3843,23,53,83,358,NULL
3844,8,8,8,8,NULL
3845,28,58,88,363,NULL
3846,8,34,64,325,NULL
3847,23,53,83,358,NULL
3848,6,32,62,337,NULL
3849,0,0,0,51,NULL
3850,6,36,66,323,NULL
3851,0,28,58,333,NULL
3852,0,0,0,0,NULL
3853,28,58,88,338,NULL
3854,29,59,89,364,NULL
3855,19,49,79,354,NULL
3856,2,23,47,194,NULL
3857,0,0,0,0,NULL
3858,29,59,89,364,NULL
3859,0,0,0,0,NULL
3860,17,47,77,167,NULL
3861,25,55,82,116,NULL
3862,0,0,0,241,NULL
3863,18,48,78,338,NULL
3864,0,0,0,0,NULL
3865,29,30,30,30,NULL
3866,20,50,80,355,NULL
3867,0,0,0,0,NULL
3868,7,28,56,236,NULL
3869,0,0,0,120,NULL
3870,9,34,57,201,NULL
3871,4,32,62,271,NULL
3872,0,0,0,0,NULL
3873,29,59,89,364,NULL
3874,22,52,82,357,NULL
3875,19,41,71,346,NULL
3876,0,0,0,271,NULL
3877,18,48,78,353,NULL
3878,19,49,51,252,NULL
3879,0,0,0,0,NULL
3880,0,0,0,0,NULL
3881,15,44,74,164,NULL
3882,28,58,88,357,NULL
3883,0,0,0,0,NULL
3884,0,0,0,0,NULL
3885,0,1,1,261,NULL
3886,30,60,90,365,NULL
3887,29,59,89,269,NULL
3888,21,51,75,75,NULL
3889,0,0,0,29,NULL
3890,11,39,69,76,NULL
3891,30,60,90,306,NULL
3892,0,0,0,0,NULL
3893,0,0,0,0,NULL
3894,0,0,0,0,NULL
3895,27,57,87,362,NULL
3896,30,60,90,365,NULL
3897,3,18,36,251,NULL
3898,18,41,71,333,NULL
3899,6,18,18,18,NULL
3900,0,27,57,147,NULL
3901,27,57,87,362,NULL
3902,8,26,26,26,NULL
3903,30,60,90,365,NULL
3904,0,0,0,0,NULL
3905,0,0,0,0,NULL
3906,0,0,0,0,NULL
3907,3,21,51,308,NULL
3908,0,27,49,268,NULL
3909,26,56,86,361,NULL
3910,26,56,86,266,NULL
3911,0,0,0,0,NULL
3912,19,49,79,169,NULL
3913,29,59,89,364,NULL
3914,29,59,89,364,NULL
3915,29,59,89,364,NULL
3916,0,0,0,0,NULL
3917,28,58,88,363,NULL
3918,0,0,0,121,NULL
3919,24,27,27,27,NULL
3920,1,1,1,1,NULL
3921,29,59,89,364,NULL
3922,0,0,0,0,NULL
3923,7,7,7,165,NULL
3924,29,59,89,364,NULL
3925,27,57,87,150,NULL
3926,24,26,26,26,NULL
3927,26,28,28,28,NULL
3928,29,59,89,179,NULL
3929,29,59,89,364,NULL
3930,0,0,0,0,NULL
3931,29,59,89,364,NULL
3932,30,32,32,32,NULL
3933,30,32,32,32,NULL
3934,0,0,0,213,NULL
3935,2,2,2,84,NULL
3936,11,11,11,118,NULL
3937,27,57,87,352,NULL
3938,30,60,90,365,NULL
3939,29,33,33,221,NULL
3940,30,60,90,365,NULL
3941,13,13,13,274,NULL
3942,0,0,0,0,NULL
3943,26,56,86,321,NULL
3944,21,51,81,346,NULL
3945,0,0,0,0,NULL
3946,10,40,70,344,NULL
3947,28,58,88,363,NULL
3948,29,59,89,364,NULL
3949,29,59,89,364,NULL
3950,29,59,89,269,NULL
3951,29,59,89,179,NULL
3952,4,27,57,61,NULL
3953,15,45,75,325,NULL
3954,7,22,22,197,NULL
3955,28,30,30,30,NULL
3956,27,57,87,362,NULL
3957,25,55,85,360,NULL
3958,0,0,0,0,NULL
3959,0,0,0,273,NULL
3960,0,0,0,181,NULL
3961,10,40,67,267,NULL
3962,23,26,26,209,NULL
3963,25,55,85,360,NULL
3964,14,18,45,283,NULL
3965,13,13,13,165,NULL
3966,20,50,80,354,NULL
3967,30,60,90,365,NULL
3968,0,0,0,0,NULL
3969,16,46,76,166,NULL
3970,15,45,75,329,NULL
3971,9,9,22,288,NULL
3972,30,60,90,358,NULL
3973,29,59,89,364,NULL
3974,5,5,5,6,NULL
3975,1,1,1,1,NULL
3976,0,0,0,0,NULL
3977,0,0,0,0,NULL
3978,8,8,8,189,NULL
3979,8,32,62,333,NULL
3980,24,54,84,293,NULL
3981,20,50,80,296,NULL
3982,28,57,87,362,NULL
3983,29,59,89,340,NULL
3984,28,58,88,88,NULL
3985,27,57,87,362,NULL
3986,7,7,7,7,NULL
3987,0,0,0,0,NULL
3988,29,59,89,364,NULL
3989,8,8,8,37,NULL
3990,0,0,0,0,NULL
3991,29,59,86,352,NULL
3992,30,60,90,365,NULL
3993,16,46,76,351,NULL
3994,30,60,90,365,NULL
3995,0,0,0,0,NULL
3996,29,59,89,364,NULL
3997,30,60,90,365,NULL
3998,5,5,5,5,NULL
3999,19,19,19,202,NULL
4000,13,13,13,226,NULL
4001,30,60,90,365,NULL
4002,0,0,0,67,NULL
4003,29,59,89,272,NULL
4004,26,56,86,177,NULL
4005,12,12,12,187,NULL
4006,30,60,90,365,NULL
4007,28,58,88,88,NULL
4008,19,28,28,28,NULL
4009,1,1,1,1,NULL
4010,0,0,0,88,NULL
4011,0,0,0,271,NULL
4012,23,53,83,358,NULL
4013,30,60,90,365,NULL
4014,23,53,83,83,NULL
4015,12,36,66,333,NULL
4016,29,59,89,179,NULL
4017,0,0,0,0,NULL
4018,4,34,36,36,NULL
4019,16,46,76,304,NULL
4020,8,35,65,336,NULL
4021,0,0,0,61,NULL
4022,14,14,41,256,NULL
4023,1,1,1,1,NULL
4024,14,14,14,14,NULL
4025,0,0,0,271,NULL
4026,0,0,0,0,NULL
4027,30,60,90,365,NULL
4028,16,28,28,28,NULL
4029,0,0,0,0,NULL
4030,0,0,0,0,NULL
4031,0,0,0,0,NULL
4032,20,47,77,350,NULL
4033,29,59,89,364,NULL
4034,29,59,89,364,NULL
4035,0,0,0,0,NULL
4036,26,31,58,220,NULL
4037,12,42,72,347,NULL
4038,29,59,89,364,NULL
4039,0,0,0,90,NULL
4040,29,59,89,364,NULL
4041,0,29,59,334,NULL
4042,7,23,42,62,NULL
4043,30,60,90,365,NULL
4044,3,3,3,4,NULL
4045,28,58,88,363,NULL
4046,21,51,81,356,NULL
4047,0,0,0,0,NULL
4048,12,36,66,291,NULL
4049,29,59,89,364,NULL
4050,12,24,24,24,NULL
4051,6,18,40,231,NULL
4052,0,0,0,271,NULL
4053,29,59,89,364,NULL
4054,29,59,89,364,NULL
4055,30,60,90,365,NULL
4056,9,14,14,191,NULL
4057,26,56,86,86,NULL
4058,1,1,1,98,NULL
4059,28,58,88,178,NULL
4060,0,0,0,119,NULL
4061,28,58,88,363,NULL
4062,1,1,1,222,NULL
4063,30,60,90,365,NULL
4064,12,14,14,14,NULL
4065,28,58,88,363,NULL
4066,29,59,89,364,NULL
4067,29,59,89,364,NULL
4068,0,0,0,58,NULL
4069,29,59,89,179,NULL
4070,27,57,87,362,NULL
4071,30,60,90,365,NULL
4072,30,60,90,365,NULL
4073,27,57,87,87,NULL
4074,30,60,90,365,NULL
4075,8,25,52,324,NULL
4076,30,60,90,365,NULL
4077,20,50,80,355,NULL
4078,30,57,87,362,NULL
4079,19,49,79,347,NULL
4080,2,5,32,266,NULL
4081,0,0,0,62,NULL
4082,0,0,0,0,NULL
4083,30,60,90,365,NULL
4084,30,60,90,365,NULL
4085,30,60,90,365,NULL
4086,0,0,0,0,NULL
4087,9,14,14,164,NULL
4088,22,52,82,357,NULL
4089,0,0,0,0,NULL
4090,30,60,90,365,NULL
4091,28,58,88,88,NULL
4092,29,59,89,364,NULL
4093,4,34,64,68,NULL
4094,30,60,90,365,NULL
4095,19,49,79,354,NULL
4096,27,57,87,362,NULL
4097,30,60,90,365,NULL
4098,29,59,89,364,NULL
4099,22,52,82,145,NULL
4100,29,59,89,364,NULL
4101,30,60,90,365,NULL
4102,29,59,89,364,NULL
4103,29,59,89,364,NULL
4104,0,0,0,0,NULL
4105,20,43,45,45,NULL
4106,14,44,74,349,NULL
4107,21,46,76,351,NULL
4108,23,53,83,173,NULL
4109,29,59,89,331,NULL
4110,27,57,87,362,NULL
4111,24,54,84,84,NULL
4112,0,0,2,81,NULL
4113,0,0,0,0,NULL
4114,0,28,58,283,NULL
4115,29,59,89,364,NULL
4116,14,14,14,195,NULL
4117,30,60,90,365,NULL
4118,26,56,86,361,NULL
4119,24,54,84,359,NULL
4120,12,37,67,337,NULL
4121,0,0,0,0,NULL
4122,7,28,30,30,NULL
4123,0,0,0,0,NULL
4124,16,46,76,257,NULL
4125,25,25,25,99,NULL
4126,0,28,58,328,NULL
4127,0,0,0,0,NULL
4128,30,60,90,365,NULL
4129,29,59,89,179,NULL
4130,5,14,14,14,NULL
4131,30,60,90,365,NULL
4132,29,59,89,364,NULL
4133,29,59,89,364,NULL
4134,30,60,90,365,NULL
4135,6,12,33,94,NULL
4136,30,60,90,365,NULL
4137,6,29,31,33,NULL
4138,29,59,89,364,NULL
4139,30,60,90,364,NULL
4140,30,60,90,365,NULL
4141,26,56,77,345,NULL
4142,16,19,19,155,NULL
4143,0,0,0,179,NULL
4144,28,58,88,363,NULL
4145,10,37,67,283,NULL
4146,7,37,59,294,NULL
4147,29,59,89,89,NULL
4148,28,58,88,363,NULL
4149,0,0,0,0,NULL
4150,0,28,58,333,NULL
4151,30,60,90,365,NULL
4152,28,58,88,88,NULL
4153,22,27,27,148,NULL
4154,29,59,89,364,NULL
4155,0,0,0,0,NULL
4156,0,0,0,0,NULL
4157,0,0,0,0,NULL
4158,0,0,0,0,NULL
4159,0,0,0,0,NULL
4160,25,25,49,53,NULL
4161,30,60,90,270,NULL
4162,22,45,75,350,NULL
4163,0,0,27,302,NULL
4164,28,58,88,88,NULL
4165,0,0,0,0,NULL
4166,28,39,66,246,NULL
4167,28,58,88,88,NULL
4168,22,45,72,346,NULL
4169,12,42,64,64,NULL
4170,15,36,66,240,NULL
4171,27,57,87,121,NULL
4172,13,43,73,343,NULL
4173,28,58,88,363,NULL
4174,23,53,83,83,NULL
4175,11,20,20,20,NULL
4176,5,14,14,102,NULL
4177,0,0,0,0,NULL
4178,30,60,90,365,NULL
4179,28,58,88,363,NULL
4180,11,41,71,338,NULL
4181,29,59,89,364,NULL
4182,4,9,9,165,NULL
4183,18,23,23,203,NULL
4184,14,44,74,74,NULL
4185,0,0,0,105,NULL
4186,20,25,25,205,NULL
4187,29,59,89,269,NULL
4188,6,11,11,165,NULL
4189,0,0,0,77,NULL
4190,12,13,13,193,NULL
4191,21,26,26,155,NULL
4192,5,35,65,340,NULL
4193,14,15,15,174,NULL
4194,13,18,18,191,NULL
4195,30,60,90,365,NULL
4196,0,0,0,0,NULL
4197,29,31,31,31,NULL
4198,0,0,0,0,NULL
4199,19,49,79,354,NULL
4200,30,60,90,365,NULL
4201,12,29,41,224,NULL
4202,11,28,28,92,NULL
4203,27,57,87,181,NULL
4204,6,36,59,303,NULL
4205,0,0,0,0,NULL
4206,7,36,66,275,NULL
4207,29,59,89,269,NULL
4208,29,59,89,364,NULL
4209,2,24,48,293,NULL
4210,0,0,0,241,NULL
4211,29,59,89,364,NULL
4212,4,4,11,210,NULL
4213,29,59,89,269,NULL
4214,30,60,90,365,NULL
4215,18,48,77,161,NULL
4216,11,13,13,13,NULL
4217,0,0,0,0,NULL
4218,30,32,32,79,NULL
4219,29,59,89,364,NULL
4220,15,45,75,350,NULL
4221,19,49,66,205,NULL
4222,10,24,54,144,NULL
4223,0,0,0,29,NULL
4224,29,59,89,364,NULL
4225,0,0,0,0,NULL
4226,13,43,62,297,NULL
4227,0,0,0,0,NULL
4228,29,59,89,364,NULL
4229,28,58,88,363,NULL
4230,28,58,88,363,NULL
4231,30,60,90,365,NULL
4232,24,26,26,26,NULL
4233,29,44,44,223,NULL
4234,0,0,0,0,NULL
4235,28,58,61,61,NULL
4236,0,0,0,0,NULL
4237,27,29,29,29,NULL
4238,30,60,90,360,NULL
4239,27,57,87,362,NULL
4240,0,0,0,0,NULL
4241,28,58,88,363,NULL
4242,15,45,71,340,NULL
4243,0,0,0,0,NULL
4244,8,38,40,40,NULL
4245,0,1,1,1,NULL
4246,13,33,63,331,NULL
4247,1,1,1,1,NULL
4248,29,59,89,364,NULL
4249,29,59,89,364,NULL
4250,0,1,1,1,NULL
4251,29,59,89,364,NULL
4252,19,49,79,82,NULL
4253,28,31,31,302,NULL
4254,21,51,81,356,NULL
4255,23,26,26,177,NULL
4256,0,0,0,0,NULL
4257,15,38,68,70,NULL
4258,14,42,72,76,NULL
4259,0,13,43,47,NULL
4260,0,0,0,0,NULL
4261,29,59,89,269,NULL
4262,14,44,74,349,NULL
4263,27,39,39,310,NULL
4264,22,52,82,144,NULL
4265,30,60,90,365,NULL
4266,0,0,0,0,NULL
4267,30,60,90,270,NULL
4268,30,60,90,180,NULL
4269,10,40,70,340,NULL
4270,28,58,88,363,NULL
4271,21,51,81,349,NULL
4272,0,0,0,48,NULL
4273,8,8,8,8,NULL
4274,30,60,90,365,NULL
4275,27,57,87,302,NULL
4276,12,42,72,72,NULL
4277,0,0,0,0,NULL
4278,28,32,32,208,NULL
4279,30,32,32,32,NULL
4280,20,50,80,83,NULL
4281,0,27,57,317,NULL
4282,29,59,89,364,NULL
4283,23,53,83,83,NULL
4284,23,53,83,308,NULL
4285,28,58,88,178,NULL
4286,0,0,0,0,NULL
4287,30,60,90,365,NULL
4288,28,58,61,61,NULL
4289,22,32,32,32,NULL
4290,9,39,69,336,NULL
4291,30,32,32,32,NULL
4292,26,56,86,266,NULL
4293,23,53,83,173,NULL
4294,0,0,0,0,NULL
4295,13,43,73,341,NULL
4296,10,40,57,332,NULL
4297,0,0,0,0,NULL
4298,0,0,0,0,NULL
4299,10,34,64,324,NULL
4300,29,59,89,364,NULL
4301,21,28,28,33,NULL
4302,21,51,81,356,NULL
4303,29,59,89,152,NULL
4304,30,60,90,365,NULL
4305,0,0,0,0,NULL
4306,6,15,15,121,NULL
4307,30,40,40,40,NULL
4308,20,50,80,355,NULL
4309,30,60,90,365,NULL
4310,6,23,53,328,NULL
4311,23,53,83,83,NULL
