id,listing_url,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,    price    ,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,reviews_per_month
3985248,https://www.airbnb.com/rooms/3985248,[Baia di Guidaloca] VillinoMaria Scopello Free Par,20656577,https://www.airbnb.com/users/show/20656577,Angela Sabrina,8/28/2014,"Alcamo, Italy",within an hour,100%,100%,f,1,1,t,Castellammare del Golfo,38.05614,12.83274,Entire villa,Entire home/apt,6,1.5,3,4,87,3,28,15,45,75,75,14,5,0,8/4/2019,8/26/2025,4.86,4.64,4.79,5,4.79,4.79,4.79,IT081005C2KEVQ7AQR,f,0.19
3986223,https://www.airbnb.com/rooms/3986223,Ginostra Dreaming ( Casa Luna Rossa),4806204,https://www.airbnb.com/users/show/4806204,Giovanna,1/22/2013,Italy,within an hour,100%,99%,t,6,7,t,Lipari,38.79246,15.18889,Private room in home,Private room,2,1,1,2,42,2,30,11,11,11,282,82,5,0,9/23/2014,7/25/2025,4.82,4.88,4.89,4.77,4.78,4.89,4.83,,f,0.61
3986269,https://www.airbnb.com/rooms/3986269,Abbazia Santa Maria del Bosco,20661855,https://www.airbnb.com/users/show/20661855,Giulio,8/28/2014,"Palermo, Italy",within a day,100%,50%,f,1,1,t,Contessa Entellina,37.71154785,13.20576096,Castle,Entire home/apt,16,11.5,13,17,5025,2,365,28,58,88,270,5,1,0,7/12/2015,6/25/2025,5,4.8,5,5,5,5,4.8,IT082033C2ZC4IOGVK,f,0.04
3988479,https://www.airbnb.com/rooms/3988479,Sicilia Reitano appartamento 4+1 posti letto,7938670,https://www.airbnb.com/users/show/7938670,Riccardo,8/4/2013,"Palermo, Italy",within an hour,100%,100%,f,6,6,t,Reitano,37.98341,14.33993,Entire rental unit,Entire home/apt,4,1,1,3,66,2,29,21,51,81,212,7,1,0,3/18/2016,8/2/2025,4.71,4.57,4.71,5,4.86,4.71,4.57,IT083070C2YMRS8742,f,0.06
3988901,https://www.airbnb.com/rooms/3988901,Mansardina - Small Romantic Attic near the sea,20678313,https://www.airbnb.com/users/show/20678313,Leo,8/29/2014,"Acireale, Italy",N/A,N/A,N/A,f,1,1,t,Aci Castello,37.55466,15.14807,Entire loft,Entire home/apt,3,1,1,2,57,31,100,0,0,0,241,9,0,0,9/16/2015,8/18/2019,4.78,4.78,5,5,4.56,4.67,4.78,,t,0.07
3988999,https://www.airbnb.com/rooms/3988999,GinostraSweetHome!Casa Barbuta p.2,4806204,https://www.airbnb.com/users/show/4806204,Giovanna,1/22/2013,Italy,within an hour,100%,99%,t,6,7,t,Lipari,38.78732,15.1922,Private room in home,Private room,3,1,1,3,40,10,30,9,13,43,318,115,13,1,7/9/2015,9/5/2025,4.89,4.94,4.83,4.91,4.92,4.93,4.86,IT083041C2L9XM8L4U,f,0.92
3989446,https://www.airbnb.com/rooms/3989446,Sicilia Reitano appartamento posti 3 letto,7938670,https://www.airbnb.com/users/show/7938670,Riccardo,8/4/2013,"Palermo, Italy",within an hour,100%,100%,f,6,6,t,Reitano,37.98391,14.33808,Entire rental unit,Entire home/apt,3,1,1,1,62,2,29,17,47,77,208,12,3,0,10/8/2014,8/24/2025,4.67,4.92,4.92,5,5,4.75,4.58,IT083070C2YMRS8742,f,0.09
3817855,https://www.airbnb.com/rooms/3817855,Giardino sul Duomo - Junior Suite,12666176,https://www.airbnb.com/users/show/12666176,Michele,2/28/2014,"Ragusa, Italy",within an hour,100%,98%,t,11,11,t,Ragusa,36.92611,14.73998,Private room in bed and breakfast,Private room,2,1,1,1,240,1,1125,6,20,20,211,7,1,0,8/1/2015,7/27/2025,5,4.86,4.86,5,5,4.86,5,IT088009A12ARLDJQ5,t,0.06
3818247,https://www.airbnb.com/rooms/3818247,022 canneto beach lipari spiaggia,398181,https://www.airbnb.com/users/show/398181,Alfredo,2/18/2011,"Sicily, Italy",within an hour,100%,99%,t,14,16,t,Lipari,38.49106,14.96066,Entire rental unit,Entire home/apt,3,1,1,2,50,3,60,24,26,26,203,4,0,0,9/10/2019,9/8/2023,4.5,4.75,4.5,5,5,4.75,4.5,IT083041C2ANJTUY96,t,0.05
3818386,https://www.airbnb.com/rooms/3818386,Alloggio familiare nella roccia - Case al Borgo,9066320,https://www.airbnb.com/users/show/9066320,Gabriele,9/26/2013,,within an hour,100%,100%,f,7,14,t,Agira,37.65454,14.53218,Room in serviced apartment,Hotel room,4,,2,,,1,1125,24,54,82,354,2,0,0,5/28/2015,8/2/2023,5,4.5,4.5,4,5,5,5,IT086001B45Y58HPOG,t,0.02
3818525,https://www.airbnb.com/rooms/3818525,B&B by Francesco,19636276,https://www.airbnb.com/users/show/19636276,Francesco,8/7/2014,"Modica, Italy",within an hour,100%,100%,f,1,2,t,Modica,36.86113,14.76306,Private room in bed and breakfast,Private room,2,1,1,1,38,3,29,28,58,88,122,46,1,1,8/14/2014,9/18/2025,4.49,4.89,4.7,4.93,4.89,4.91,4.6,IT088006C1856N9BVB,t,0.34
3708726,https://www.airbnb.com/rooms/3708726,A Cosy house in the countryside,14961976,https://www.airbnb.com/users/show/14961976,Patrizia,5/1/2014,"Sandy, United Kingdom",N/A,N/A,N/A,f,1,1,t,San Giovanni Gemini,37.63406,13.65607,Entire home,Entire home/apt,6,,3,,,31,1125,0,0,0,0,0,0,0,,,,,,,,,,,f,
3709882,https://www.airbnb.com/rooms/3709882,Villa Imbastita,18926888,https://www.airbnb.com/users/show/18926888,Denis,7/26/2014,"Veneto, Italy",within a few hours,100%,68%,t,5,5,t,Scicli,36.78744,14.70076,Entire home,Entire home/apt,16,6,6,10,387,5,1125,6,34,64,339,23,7,0,1/4/2015,8/2/2025,4.87,4.83,4.87,4.83,4.96,4.78,4.78,IT088011B42WLLPH7S,f,0.18
3710072,https://www.airbnb.com/rooms/3710072,Gorgeous Private Room in Salina,18928099,https://www.airbnb.com/users/show/18928099,Dario,7/26/2014,"Milan, Italy",N/A,N/A,0%,f,1,1,f,Santa Marina Salina,38.54074,14.86793,Private room in home,Private room,2,1,1,1,95,2,30,28,58,88,363,8,0,0,7/13/2015,8/9/2024,5,5,5,4.88,5,5,4.75,IT083087C2DUH9PWEG,f,0.06
3714207,https://www.airbnb.com/rooms/3714207,A White and Blue house on the sea (Brucoli),18958593,https://www.airbnb.com/users/show/18958593,Maria Novella,7/27/2014,"Catania, Italy",within an hour,100%,100%,t,1,2,t,Augusta,37.28783,15.16384,Entire rental unit,Entire home/apt,2,,1,,,6,30,2,2,2,2,35,16,3,6/24/2016,9/23/2025,4.91,4.71,4.74,4.8,4.89,4.77,4.77,,f,0.31
3715272,https://www.airbnb.com/rooms/3715272,"Residence con 6 appartamenti, in centro storico",12757709,https://www.airbnb.com/users/show/12757709,Carlo,3/3/2014,"Alcamo, Italy",N/A,N/A,100%,f,6,6,f,Alcamo,37.98177,12.95952,Entire rental unit,Entire home/apt,16,6,6,14,70,31,365,30,60,90,365,1,0,0,10/21/2022,10/21/2022,5,5,5,5,5,5,5,,f,0.03
3716288,https://www.airbnb.com/rooms/3716288,B&B Il Mandorlo. CIR Sicilia 19084041C102523,18474769,https://www.airbnb.com/users/show/18474769,Maria,7/20/2014,"Sciacca, Italy",N/A,N/A,100%,f,3,3,f,Sciacca,37.51194,13.10695,Private room in bed and breakfast,Private room,2,1.5,1,2,65,1,1125,25,55,85,120,0,0,0,,,,,,,,,,IT084041C1BNQQ723L,t,
3717314,https://www.airbnb.com/rooms/3717314,Casa Cipolla - Double and airy room in centre,18977121,https://www.airbnb.com/users/show/18977121,Nino,7/27/2014,"Taormina, Italy",within an hour,100%,93%,t,2,2,t,Taormina,37.8535,15.28869,Private room in townhouse,Private room,2,1,1,1,69,2,28,30,32,32,154,190,11,2,5/1/2016,9/16/2025,4.74,4.77,4.79,4.83,4.85,4.95,4.71,IT083097C2A46IUSCI,f,1.66
3719934,https://www.airbnb.com/rooms/3719934,casa Ninetta,5891234,https://www.airbnb.com/users/show/5891234,Alessandra,4/12/2013,"Trapani, Italy",within an hour,100%,100%,f,4,5,t,Trapani,38.01888,12.52079,Entire home,Entire home/apt,4,1,2,5,54,2,30,30,60,90,365,25,1,0,9/4/2016,11/8/2024,4.48,4.72,4.44,4.88,4.88,4.56,4.56,IT081021C2ALYHDV7T,f,0.23
3722073,https://www.airbnb.com/rooms/3722073,Casa Teresa,14500449,https://www.airbnb.com/users/show/14500449,Giuseppe,4/20/2014,"Noto, Italy",within a few hours,100%,0%,f,4,4,t,Noto,36.89194,15.07246,Entire home,Entire home/apt,6,2,3,4,115,2,29,29,59,89,364,13,0,0,7/6/2015,9/21/2024,4.62,4.69,4.69,4.85,5,4.85,4.69,IT089013C2SOUL2E4K,f,0.1
3819507,https://www.airbnb.com/rooms/3819507,Matrimoniale con vista e terrazzo CASE AL BORGO,9066320,https://www.airbnb.com/users/show/9066320,Gabriele,9/26/2013,,within an hour,100%,100%,f,7,14,t,Agira,37.65424,14.53203,Private room in serviced apartment,Private room,2,1,1,1,99,1,1125,23,53,83,353,19,0,0,8/29/2015,6/14/2024,4.74,4.74,4.95,4.79,4.68,4.84,4.84,IT086001B4E78TUAU4,t,0.15
3819945,https://www.airbnb.com/rooms/3819945,Baglio Occhipinti Deluxe: elegance and relaxation,8744646,https://www.airbnb.com/users/show/8744646,Fausta,9/10/2013,"Vittoria, Italy",within an hour,100%,100%,t,7,14,t,Comiso,37.022884,14.580917,Room in boutique hotel,Private room,4,1,1,2,290,1,1125,12,34,64,276,34,1,0,8/21/2014,10/20/2024,4.85,4.82,4.94,4.94,4.85,4.76,4.76,IT088012B55D3Z6H86,t,0.25
3819969,https://www.airbnb.com/rooms/3819969,Case al Borgo - Pirandello,9066320,https://www.airbnb.com/users/show/9066320,Gabriele,9/26/2013,,within an hour,100%,100%,f,7,14,t,Agira,37.65587,14.53037,Private room in serviced apartment,Private room,2,1,1,2,86,1,1125,21,46,76,339,50,2,1,9/18/2014,9/5/2025,4.74,4.76,4.92,4.68,4.76,4.78,4.76,IT086001B4E78TUAU4,t,0.37
3825722,https://www.airbnb.com/rooms/3825722,Room Etna Bike holiday,18864685,https://www.airbnb.com/users/show/18864685,Giovanni E Maria,7/25/2014,"Sicily, Italy",within a day,100%,84%,t,2,2,t,Zafferana Etnea,37.69571,15.10923,Private room in vacation home,Private room,2,1,1,2,62,2,1125,27,57,87,362,72,12,2,5/8/2015,9/10/2025,4.78,4.78,4.86,4.92,4.79,4.81,4.74,IT087055C2YURLZE6D,f,0.57
3826991,https://www.airbnb.com/rooms/3826991,Apartment with sea and Etna view 4,19691694,https://www.airbnb.com/users/show/19691694,Claudio,8/8/2014,"Taormina, Italy",within an hour,100%,100%,t,6,8,t,Taormina,37.85177,15.27938,Entire rental unit,Entire home/apt,5,2,2,4,198,4,30,5,5,5,183,91,9,1,10/25/2014,9/1/2025,4.92,4.97,4.92,4.99,4.97,4.96,4.91,IT083097B4AUVU8JOD,t,0.68
3830857,https://www.airbnb.com/rooms/3830857,Mediterranean apartment,15271828,https://www.airbnb.com/users/show/15271828,Davide,5/8/2014,"Partanna, Italy",within an hour,100%,40%,f,3,4,t,Castelvetrano,37.58395,12.81178,Entire rental unit,Entire home/apt,5,,3,,,6,90,28,58,86,356,11,1,0,8/7/2015,8/24/2025,4.55,4.91,4.73,5,4.91,4.36,4.45,IT081006C2NC3Q5JY4,f,0.09
3831170,https://www.airbnb.com/rooms/3831170,casa vacanza bordonaro,19721681,https://www.airbnb.com/users/show/19721681,Francesco,8/9/2014,"Palermo, Italy",within a day,67%,100%,t,1,1,f,Palermo,38.1642,13.36906,Entire rental unit,Entire home/apt,6,,2,,,4,700,4,4,4,5,87,12,2,9/6/2014,9/17/2025,4.84,4.89,4.94,4.9,4.95,4.7,4.87,IT19082053C207303,f,0.65
3832191,https://www.airbnb.com/rooms/3832191,La Casetta di Montalbano Elicona,2518936,https://www.airbnb.com/users/show/2518936,Loredana,6/1/2012,"Messina, Italy",within an hour,100%,100%,f,1,1,t,Montalbano Elicona,38.02512,15.00828,Entire home,Entire home/apt,4,2,2,2,84,2,730,28,58,88,178,8,3,0,5/10/2017,2/19/2025,4.88,4.88,5,4.75,5,4.88,4.88,IT083057C2GF5TXVY8,f,0.08
3989842,https://www.airbnb.com/rooms/3989842,Villa esclusiva con piscina e vista mozzafiato,20683109,https://www.airbnb.com/users/show/20683109,Antonino,8/29/2014,"Avola, Italy",within an hour,100%,N/A,f,1,1,t,Avola,36.94218,15.10148,Private room in rental unit,Private room,8,2,3,4,195,3,365,22,52,82,90,10,1,0,8/23/2015,10/25/2024,4.3,4.6,4.8,4.8,4.7,4.4,4.4,IT089002C2VXN8X3CP,t,0.08
3989977,https://www.airbnb.com/rooms/3989977,Stromboli Uccelli d'Alto Mare - Scirocco,13690257,https://www.airbnb.com/users/show/13690257,Monica,3/30/2014,,within a few hours,100%,20%,f,2,4,t,Lipari,38.79964,15.2381,Entire home,Entire home/apt,4,1,0,4,80,5,150,30,60,90,270,14,0,0,9/22/2014,5/5/2022,5,4.93,4.93,5,5,5,4.86,IT083041C2VJF83LWL,f,0.1
3990636,https://www.airbnb.com/rooms/3990636,Sicilia - Reitano Appartamento 2 posti letto,7938670,https://www.airbnb.com/users/show/7938670,Riccardo,8/4/2013,"Palermo, Italy",within an hour,100%,100%,f,6,6,t,Reitano,37.98389,14.33996,Entire rental unit,Entire home/apt,2,1,1,1,53,2,29,22,52,82,213,12,0,0,4/20/2015,8/8/2020,4.75,4.75,4.67,4.83,4.58,4.42,4.5,IT083070C2YMRS8742,f,0.09
3991025,https://www.airbnb.com/rooms/3991025,"Sicilia,Taormina, Etna,"" Old Village"" Ciclopino it",20688667,https://www.airbnb.com/users/show/20688667,Ciclopino,8/29/2014,"Catania, Italy",within a few hours,100%,100%,t,3,3,t,Motta Camastra,37.89422,15.17126,Entire home,Entire home/apt,4,1,1,2,83,3,30,22,25,25,25,196,6,2,10/13/2014,9/10/2025,4.89,4.92,4.79,4.98,4.98,4.88,4.94,IT083058C2SMQJS3XS,f,1.47
3995235,https://www.airbnb.com/rooms/3995235,Al Casale Camera Doppia/Matrimoniale,20712588,https://www.airbnb.com/users/show/20712588,Concetta,8/30/2014,,N/A,N/A,100%,f,2,2,t,Ragusa,36.85519,14.59742,Private room in farm stay,Private room,2,1,1,1,85,7,15,29,59,89,103,1,1,0,8/14/2025,8/14/2025,4,5,4,4,4,5,3,IT088009B920WWRADH,t,0.64
3995580,https://www.airbnb.com/rooms/3995580,Casa nel cuore di Lipari,20645760,https://www.airbnb.com/users/show/20645760,Marco,8/28/2014,"Pavia, Italy",within an hour,100%,100%,f,1,2,t,Lipari,38.46899,14.95364,Entire rental unit,Entire home/apt,8,2,4,8,61,31,1125,30,32,32,32,18,2,0,5/7/2018,6/3/2025,4.06,3.89,4.06,4.61,4.56,4.61,4.56,"I applied for a CIN, but haven’t received it yet",t,0.2
3999170,https://www.airbnb.com/rooms/3999170,Il Melograno,9083372,https://www.airbnb.com/users/show/9083372,Giuseppina,9/27/2013,"Turin, Italy",within a day,100%,79%,t,1,2,t,Giarre,37.68937,15.17041,Private room in farm stay,Private room,8,3,3,5,90,2,1125,20,31,31,213,42,9,0,9/25/2014,8/21/2025,4.88,4.83,4.9,4.9,4.98,4.79,4.79,IT087017B5JYEGGQL7,f,0.31
3999247,https://www.airbnb.com/rooms/3999247,casa vacanza villa baglio marsala,19107109,https://www.airbnb.com/users/show/19107109,Vincenzo,7/29/2014,"Marsala, Italy",within an hour,100%,100%,f,1,9,t,Marsala,37.82088,12.4774,Entire villa,Entire home/apt,6,1,2,4,212,3,1125,29,59,89,364,24,1,0,7/14/2019,10/9/2024,4.75,4.67,4.83,4.79,4.92,4.75,4.75,IT081011C2JMX98R4P,f,0.32
4001071,https://www.airbnb.com/rooms/4001071,Elegant apartment in the center of Terrasini,20745765,https://www.airbnb.com/users/show/20745765,Aurora,8/31/2014,"Palermo, Italy",within an hour,100%,100%,t,2,2,t,Cinisi,38.15245,13.08591,Entire rental unit,Entire home/apt,6,,2,,,2,30,0,0,0,86,4,1,0,6/26/2022,10/17/2024,4.75,5,4.75,5,5,5,4.5,IT082071C23FLGU8JK,t,0.1
3832492,https://www.airbnb.com/rooms/3832492,Studio in the center of Catania,17439055,https://www.airbnb.com/users/show/17439055,Francesca,6/30/2014,"Catania, Italy",within an hour,100%,100%,t,1,1,t,Catania,37.50787,15.09106,Entire rental unit,Entire home/apt,2,1,1,1,51,2,30,28,51,59,334,132,4,2,8/28/2014,9/18/2025,4.73,4.85,4.81,4.94,4.95,4.59,4.73,IT087015C2JO89SQOL,t,0.98
3722765,https://www.airbnb.com/rooms/3722765,Casa vacanze a Donnalucata,19017663,https://www.airbnb.com/users/show/19017663,Guglielmo,7/28/2014,"Scicli, Italy",within a day,100%,100%,f,2,3,f,Scicli,36.76261,14.63837,Entire home,Entire home/apt,4,1,1,4,99,5,30,29,59,89,364,16,2,0,8/14/2015,8/9/2025,4.56,4.5,4.5,4.75,4.81,4.69,4.75,IT088011C2REZPA7HT,t,0.13
3726507,https://www.airbnb.com/rooms/3726507,Villa da 8 posti letto,19037664,https://www.airbnb.com/users/show/19037664,Vito,7/28/2014,"Mazara del Vallo, Italy",N/A,N/A,N/A,f,1,1,t,Mazara del Vallo,37.64509,12.6109,Entire villa,Entire home/apt,8,2,3,8,245,31,1125,30,60,90,365,0,0,0,,,,,,,,,,,f,
3729813,https://www.airbnb.com/rooms/3729813,"Grottevacanze, casa al centro",19034090,https://www.airbnb.com/users/show/19034090,Stefano,7/28/2014,"Grotte, Italy",within an hour,100%,67%,f,4,4,f,Grotte,37.40348,13.70095,Entire home,Entire home/apt,6,2,2,6,68,1,1125,0,0,0,212,2,0,0,8/28/2016,8/13/2017,4,3.5,4,5,5,5,4,IT084018C2C7OA86IB,f,0.02
3729838,https://www.airbnb.com/rooms/3729838,CASA AL CENTRO,19034090,https://www.airbnb.com/users/show/19034090,Stefano,7/28/2014,"Grotte, Italy",within an hour,100%,67%,f,4,4,f,Grotte,37.40252,13.70134,Entire townhouse,Entire home/apt,6,2,2,4,88,1,1125,27,57,87,362,2,0,0,8/24/2022,11/13/2022,5,5,5,5,5,5,5,IT084018C2C7OA86IB,f,0.05
3729861,https://www.airbnb.com/rooms/3729861,La Meridiana @VILLA SPADOLA,14836098,https://www.airbnb.com/users/show/14836098,Raffaella,4/28/2014,"Ragusa, Italy",within a day,100%,0%,f,3,3,t,Ragusa,36.78593,14.55058,Entire guest suite,Entire home/apt,4,1,1,2,63,3,1125,29,59,89,364,3,0,0,7/30/2016,8/9/2019,4.67,5,5,5,5,4.67,4.67,IT088009C2BKHAHY3X,f,0.03
3729867,https://www.airbnb.com/rooms/3729867,"CASA AL CENTRO, STANZA 1° P",19034090,https://www.airbnb.com/users/show/19034090,Stefano,7/28/2014,"Grotte, Italy",within an hour,100%,67%,f,4,4,f,Grotte,37.40345,13.70006,Private room in home,Private room,3,1,1,2,44,1,1125,30,60,90,365,2,0,0,5/15/2024,8/6/2024,4.5,4.5,5,5,5,4.5,5,IT084018C2C7OA86IB,f,0.12
3734150,https://www.airbnb.com/rooms/3734150,Palazzo Scuderi,17903020,https://www.airbnb.com/users/show/17903020,Giovanna,7/10/2014,"Castellammare del Golfo, Italy",within an hour,100%,42%,t,7,7,t,Castellammare del Golfo,38.02244,12.88161,Private room in rental unit,Private room,16,3,6,16,70,2,1125,30,60,90,365,78,3,0,8/10/2014,8/25/2025,4.68,4.73,4.73,4.9,4.91,4.76,4.71,IT081005C258SJBMPX,f,0.57
3740051,https://www.airbnb.com/rooms/3740051,Papillon B&B in the city center -Vi,18918403,https://www.airbnb.com/users/show/18918403,Romina,7/26/2014,"Palermo, Italy",within an hour,100%,99%,t,7,7,t,Palermo,38.12627,13.36047,Private room in bed and breakfast,Private room,2,2,1,1,33,1,1125,2,16,46,315,92,18,0,8/25/2014,8/7/2025,4.65,4.86,4.82,4.75,4.78,4.83,4.7,IT082053C1WZ42MC8G,t,0.68
3740125,https://www.airbnb.com/rooms/3740125,"Affitta un'oasi:villino con giardino,relax,natura!",2026348,https://www.airbnb.com/users/show/2026348,Patrizia,3/28/2012,"Reggio Emilia, Italy",within an hour,100%,100%,t,2,2,t,Scicli,36.72043,14.71106,Entire home,Entire home/apt,4,1,2,3,50,31,1125,29,59,89,364,36,0,0,9/20/2014,9/29/2024,4.69,4.61,4.75,4.92,4.81,4.58,4.64,,f,0.27
3832992,https://www.airbnb.com/rooms/3832992,Casa del Carrubo - Park and pool,47884531,https://www.airbnb.com/users/show/47884531,Angelo,11/1/2015,"Palermo, Italy",N/A,N/A,N/A,f,1,1,f,Carini,38.17379,13.14638,Entire home,Entire home/apt,12,5,6,8,400,3,30,10,22,22,203,51,11,1,8/7/2015,9/25/2025,4.84,4.8,4.8,4.84,4.88,4.48,4.72,IT082021C24DHG5RF4,f,0.41
3833471,https://www.airbnb.com/rooms/3833471,"Apartment by the sea ""Mariuccia""",19737123,https://www.airbnb.com/users/show/19737123,Adriano,8/9/2014,"Palermo, Italy",within a few hours,100%,60%,f,2,2,t,Menfi,37.57372,12.94674,Entire rental unit,Entire home/apt,6,2.5,2,2,102,2,30,30,60,90,365,9,1,0,7/24/2018,8/21/2025,4.67,4.89,5,5,4.89,4.78,4.56,IT084023C2UPSB6CBA,f,0.1
3834995,https://www.airbnb.com/rooms/3834995,apartment with view of the see,19748479,https://www.airbnb.com/users/show/19748479,Lucia,8/9/2014,"Milan, Italy",within a day,100%,N/A,f,1,1,f,Giardini-Naxos,37.83638,15.27177,Entire rental unit,Entire home/apt,4,1.5,1,2,73,31,90,29,59,89,364,8,0,0,7/19/2018,8/4/2023,4.5,4.63,4.88,4.88,4.75,4.25,4.63,,f,0.09
3835100,https://www.airbnb.com/rooms/3835100,One week or more to ancient Market.,17354536,https://www.airbnb.com/users/show/17354536,Maria Paola,6/28/2014,"Syracuse, Italy",within an hour,100%,100%,f,4,8,t,Siracusa,37.06481,15.2938,Entire vacation home,Entire home/apt,2,1,1,1,110,7,300,30,60,90,365,12,0,0,11/18/2014,8/20/2022,4.58,4.67,4.83,4.67,4.67,4.75,4.58,IT089017C2JEH59SBB,f,0.09
4003032,https://www.airbnb.com/rooms/4003032,Villa Iovane Diamond,20755945,https://www.airbnb.com/users/show/20755945,Alfonso,8/31/2014,"Priolo Gargallo, Italy",within an hour,100%,100%,f,2,6,t,Ustica,38.70989,13.19274,Entire home,Entire home/apt,4,1,2,2,49,2,1125,26,56,86,271,52,2,0,6/22/2015,8/13/2025,4.56,4.55,4.65,4.69,4.76,4.82,4.43,IT082075C28WMMB4ZZ,t,0.42
4003910,https://www.airbnb.com/rooms/4003910,Favignana.Tramonto su Marettimo e  giardino,20268794,https://www.airbnb.com/users/show/20268794,Alessandra,8/19/2014,"Palermo, Italy",N/A,N/A,N/A,f,4,4,t,Favignana,37.93074,12.28528,Entire place,Entire home/apt,4,1,2,4,300,31,1125,28,58,88,363,0,0,0,,,,,,,,,,,f,
4004783,https://www.airbnb.com/rooms/4004783,Palermo 3 bedrooms apartment | Free parking,13633937,https://www.airbnb.com/users/show/13633937,Giovanni,3/28/2014,"Palermo, Italy",within a few hours,90%,86%,t,3,3,t,Palermo,38.125387,13.364864,Entire condo,Entire home/apt,7,2,3,4,108,3,730,0,0,0,273,32,8,0,1/3/2015,6/26/2025,4.84,4.94,4.56,4.94,4.84,4.69,4.72,IT082053C2PTUHQDNX,f,0.24
4006114,https://www.airbnb.com/rooms/4006114,I Dammusi di Kharuscia,20770842,https://www.airbnb.com/users/show/20770842,Emanuela,8/31/2014,"Palermo, Italy",within a day,50%,100%,f,2,2,t,Pantelleria,36.83189,11.964,Dammuso,Entire home/apt,10,3,3,5,306,31,1125,30,60,90,365,19,1,0,7/6/2015,9/29/2024,4.58,4.68,3.95,4.58,4.74,4.79,4.42,,f,0.15
4006573,https://www.airbnb.com/rooms/4006573,A casa Tunna a due passi da marzamemi,20772816,https://www.airbnb.com/users/show/20772816,Rossana,8/31/2014,"Catania, Italy",within a day,50%,100%,f,4,4,t,Pachino,36.71707,15.08842,Private room in rental unit,Private room,2,1,1,1,51,31,1125,30,60,90,365,0,0,0,,,,,,,,,,IT089014C2Y2LW75GP,f,
4007076,https://www.airbnb.com/rooms/4007076,"Sea, Garden and Relax - Villa for 6-8 people",13165661,https://www.airbnb.com/users/show/13165661,Emilia,3/15/2014,"Ragusa, Italy",within an hour,100%,100%,f,3,5,t,Ragusa,36.78592,14.54496,Entire townhouse,Entire home/apt,8,2,4,6,181,2,29,17,43,73,348,12,1,0,11/2/2014,10/27/2024,4.67,4.83,5,4.92,4.67,4.92,4.75,IT088009C2ZLVAKRMU,t,0.09
4009171,https://www.airbnb.com/rooms/4009171,I Dammusi di Kharuscia - Scirocco,20770842,https://www.airbnb.com/users/show/20770842,Emanuela,8/31/2014,"Palermo, Italy",within a day,50%,100%,f,2,2,t,Pantelleria,36.83028,11.96408,Entire villa,Entire home/apt,4,1,2,2,100,31,1125,29,59,89,364,7,0,0,7/8/2017,9/21/2019,4.71,4.71,4.86,4.86,4.71,4.71,4.71,,f,0.07
4010157,https://www.airbnb.com/rooms/4010157,A casa Tunna monolocale  con terrazza a Pachino,20772816,https://www.airbnb.com/users/show/20772816,Rossana,8/31/2014,"Catania, Italy",within a day,50%,100%,f,4,4,t,Pachino,36.7165,15.08867,Entire loft,Entire home/apt,2,1,1,2,46,31,1125,30,60,90,365,2,0,0,8/30/2019,7/6/2022,4,3.5,3,5,4.5,4.5,3.5,IT089014C2Y2LW75GP,f,0.03
4010197,https://www.airbnb.com/rooms/4010197,VillaSilvana-terrazza del respiro Serena,20199937,https://www.airbnb.com/users/show/20199937,Silvana,8/18/2014,"Palermo, Italy",within an hour,100%,100%,t,4,4,t,Custonaci,38.04968,12.81013,Entire condo,Entire home/apt,5,1,1,3,39,3,1125,16,16,16,193,197,13,2,9/17/2014,9/22/2025,4.83,4.86,4.8,4.93,4.95,4.8,4.83,IT081007C2LXLJQ535,f,1.47
4013992,https://www.airbnb.com/rooms/4013992,Villa Valeria,27591708,https://www.airbnb.com/users/show/27591708,Rosa,2/11/2015,"Syracuse, Italy",N/A,N/A,N/A,f,1,2,t,Siracusa,37.0653,15.12973,Entire villa,Entire home/apt,7,2,3,7,212,5,30,27,57,87,362,28,3,1,7/7/2016,9/10/2025,4.82,4.82,4.71,4.82,4.79,4.46,4.57,IT089009C2YMXZNLQZ,f,0.25
3838442,https://www.airbnb.com/rooms/3838442,Home Holidays Milazzo Sun & Moon,11849162,https://www.airbnb.com/users/show/11849162,Francesco,2/1/2014,"Milazzo, Italy",within an hour,100%,100%,t,2,2,t,Milazzo,38.22175,15.24084,Entire home,Entire home/apt,6,0,2,4,55,1,30,28,58,88,178,123,11,2,11/5/2014,9/14/2025,4.8,4.8,4.9,4.89,4.87,4.89,4.74,IT083049B48I43IP7Y,t,0.93
